tachometer,und-accelerometer-axial,und-accelerometer-radial,und-accelerometer-tangential,over-accelerometer-axial,over-accelerometer-radial,over-accelerometer-tangential,microphone
-0.45313,1.2157,0.38484,0.018378,0.30023,0.038587,-0.019413,-0.10996
-0.38249,-1.1009,-0.46724,-0.086906,0.22649,0.03527,-0.10597,0.15674
-0.50584,0.54386,0.34586,0.0013123,0.30138,0.037535,-0.052941,-0.1425
-0.40963,-0.1737,-0.25352,-0.074227,0.28544,0.03774,-0.076606,0.13067
-0.49377,-0.5937,0.11095,-0.03833,0.28432,0.04014,-0.082084,-0.084232
-0.49591,0.71761,0.056001,-0.038131,0.3362,0.038382,-0.036533,0.035121
-0.42943,-1.2714,-0.20504,-0.07266,0.26671,0.037047,-0.10707,0.010564
-0.53244,1.315,0.32546,-0.00085217,0.36711,0.034435,-0.022309,-0.062766
-0.3985,-1.5255,-0.40746,-0.089218,0.26799,0.035122,-0.11114,0.10901
-0.46955,1.0154,0.42501,0.006926,0.35983,0.027081,-0.014866,-0.12551
-0.40428,-0.77071,-0.42112,-0.084375,0.28824,0.014188,-0.071366,0.13206
-0.5206,0.25038,0.27791,-0.016216,0.33682,0.017121,-0.018398,-0.11658
-0.47297,0.084196,-0.21439,-0.066963,0.33783,0.012359,-0.016716,0.095844
-0.47822,-0.77055,-0.014034,-0.056083,0.31951,0.014682,-0.044734,-0.055708
-0.51784,0.96339,0.10606,-0.03551,0.39366,0.016178,0.011849,0.019131
-0.46631,-1.3444,-0.31803,-0.068896,0.31596,0.015529,-0.068938,0.034999
-0.42628,1.3418,0.35751,0.0059625,0.42422,0.015228,0.017873,-0.063107
-0.44352,-1.3713,-0.48586,-0.065646,0.33238,0.0094584,-0.083766,0.10928
-0.55457,0.8354,0.3826,0.019913,0.4205,0.0097279,-0.0088359,-0.12383
-0.44624,-0.72327,-0.40684,-0.060913,0.36642,0.0057619,-0.063839,0.15671
-0.40919,-0.20138,0.19619,-0.0009742,0.39203,0.0062047,-0.046995,-0.11874
-0.48837,0.30417,-0.14354,-0.022613,0.41231,0.0045811,-0.026278,0.095187
-0.53678,-1.0046,-0.12071,-0.027411,0.36835,0.0047351,-0.068013,-0.036749
-0.46351,1.0753,0.16973,0.0079408,0.45414,0.005364,0.010854,-0.0081273
-0.46288,-1.5053,-0.38096,-0.057823,0.36427,0.004119,-0.065438,0.10543
-0.46063,1.2256,0.36583,0.030864,0.46571,0.0063202,0.031031,-0.11962
-0.48931,-1.2776,-0.3992,-0.050212,0.37708,0.007424,-0.049377,0.18256
-0.56512,0.64112,0.33969,0.04845,0.44604,0.0089129,0.018406,-0.15515
-0.49774,-0.48405,-0.29224,-0.020262,0.3977,0.011518,-0.030208,0.18748
-0.51725,-0.4535,0.13601,0.014421,0.38704,0.0094841,-0.033502,-0.080581
-0.53262,0.67148,0.013596,-0.0045261,0.43153,0.014182,0.010873,0.068075
-0.44963,-1.0659,-0.11023,-0.044952,0.35532,-0.013683,-0.054701,0.039064
-0.58841,1.2943,0.28344,0.005712,0.45095,-0.027166,0.01872,-0.040862
-0.43936,-1.5812,-0.34468,-0.079526,0.33552,-0.021166,-0.10365,0.17173
-0.55916,1.1448,0.39489,0.02554,0.44212,-0.022629,-0.011739,-0.13322
-0.51619,-1.0738,-0.37418,-0.054965,0.35268,-0.023694,-0.11204,0.22284
-0.48475,0.23634,0.3173,0.054102,0.40261,-0.023682,-0.075116,-0.13142
-0.57628,-0.030218,-0.19379,0.0073306,0.37922,-0.025555,-0.10303,0.16467
-0.47799,-0.38128,0.062746,0.041924,0.34238,-0.024612,-0.12709,-0.047019
-0.54449,0.86885,0.081087,0.060615,0.40356,-0.025613,-0.050141,0.054591
-0.55148,-1.339,-0.2224,0.016515,0.30638,-0.024792,-0.11153,0.081728
-0.4785,1.2574,0.31388,0.084823,0.39946,-0.021198,-0.012907,-0.073621
-0.58927,-1.4617,-0.39993,-0.0083091,0.2672,-0.023996,-0.12514,0.20461
-0.49221,0.90838,0.38593,0.08779,0.35218,-0.022116,-0.02333,-0.15369
-0.53854,-0.74592,-0.3597,-0.012824,0.26111,-0.025902,-0.091839,0.21955
-0.56874,0.21853,0.26234,0.055021,0.28953,-0.024901,-0.048934,-0.12293
-0.47622,0.1196,-0.12184,0.017684,0.28953,-0.029444,-0.042724,0.15053
-0.59424,-1.0417,-0.021987,0.02667,0.2253,-0.028386,-0.097779,-0.016329
-0.50062,0.94891,0.15685,0.061264,0.30079,-0.034495,-0.039308,0.0076924
-0.5307,-1.3794,-0.29415,0.0019097,0.17232,-0.033789,-0.15624,0.13537
-0.57564,1.3684,0.37678,0.087976,0.27969,-0.033648,-0.043822,-0.1202
-0.47068,-1.3368,-0.38013,-0.017051,0.14549,-0.026749,-0.15776,0.20639
-0.59336,0.79889,0.41362,0.070269,0.22202,-0.012887,-0.073453,-0.16002
-0.50869,-0.53814,-0.2675,-0.029151,0.15166,-0.014639,-0.13849,0.1957
-0.51674,-0.17591,0.22439,0.0091547,0.14974,-0.012027,-0.13193,-0.1029
-0.59604,0.46742,-0.0086636,-0.020705,0.17024,-0.012111,-0.10428,0.11884
-0.45991,-1.0988,-0.077767,-0.027437,0.079732,-0.012842,-0.17214,0.044224
-0.60417,1.1806,0.25411,0.051565,0.16917,-0.011938,-0.075033,-0.032806
-0.50713,-1.5662,-0.32985,-0.0049179,0.026414,-0.011636,-0.17308,0.158
-0.5308,1.1582,0.39292,0.10462,0.12927,-0.0096722,-0.045781,-0.12473
-0.57777,-1.1155,-0.39784,0.0025006,0.0039802,-0.009255,-0.13646,0.21882
-0.50057,0.58878,0.33951,0.089068,0.057029,-0.0077726,-0.053429,-0.14875
-0.55749,-0.18133,-0.25692,0.0035026,0.0029719,-0.0097428,-0.077158,0.19288
-0.5759,-0.22143,0.084003,0.025128,-0.032223,-0.01093,-0.070068,-0.072306
-0.46821,0.77905,0.013069,0.012662,0.010415,-0.012785,0.0082655,0.072188
-0.64561,-1.2859,-0.20451,-0.037893,-0.10271,-0.015044,-0.047926,0.064327
-0.45093,1.2742,0.28625,0.029438,-0.0034697,-0.014575,0.079523,-0.07014
-0.60341,-1.5665,-0.37719,-0.050411,-0.1498,-0.01806,-0.035101,0.18774
-0.54356,1.0454,0.40542,0.060204,-0.051092,-0.014524,0.067944,-0.1588
-0.50897,-0.9605,-0.36594,-0.017738,-0.15657,-0.017867,-0.028365,0.24197
-0.59102,0.17258,0.27732,0.083513,-0.12158,-0.011623,0.0075655,-0.13673
-0.53755,-0.030488,-0.1675,0.045123,-0.14305,-0.016391,-0.021018,0.16516
-0.50275,-0.6264,0.014938,0.072729,-0.19824,0.0030024,-0.081159,-0.014163
-0.65786,0.90512,0.14082,0.091843,-0.13445,0.017365,-0.032552,0.010783
-0.52131,-1.4352,-0.18806,0.025996,-0.26177,0.011268,-0.14204,0.12361
-0.55499,1.2378,0.37098,0.085793,-0.15106,0.015452,-0.033849,-0.1092
-0.52106,-1.2217,-0.31311,-0.036538,-0.29162,0.014798,-0.16179,0.21873
-0.59071,1.1267,0.435,0.044204,-0.19932,0.019835,-0.075289,-0.16017
-0.5694,-0.6239,-0.24134,-0.062878,-0.27618,0.013611,-0.1519,0.23323
-0.51804,0.19328,0.29043,-0.001989,-0.25516,0.013059,-0.13192,-0.10799
-0.56251,0.33261,0.0020774,-0.028432,-0.23875,0.0099397,-0.1183,0.13147
-0.53888,-0.96453,0.047495,-0.032254,-0.30851,0.010601,-0.17394,-0.0012153
-0.54692,1.1073,0.29886,0.018609,-0.21734,0.010851,-0.076266,0.00056136
-0.57142,-1.3889,-0.19077,-0.028381,-0.34534,0.0093557,-0.17508,0.12271
-0.51685,1.2355,0.47286,0.071097,-0.22584,0.0065577,-0.053031,-0.10597
-0.56948,-1.0707,-0.17548,-0.019755,-0.36167,0.0054475,-0.17225,0.203
-0.52001,0.82882,0.4676,0.083551,-0.27618,0.0088872,-0.081846,-0.14936
-0.55578,-0.37999,-0.17156,0.01498,-0.31539,0.0101,-0.11883,0.20704
-0.53434,-0.32393,0.21803,0.0552,-0.31379,0.010222,-0.11728,-0.086106
-0.54723,0.57018,0.068354,0.026336,-0.26995,0.010793,-0.086425,0.087326
-0.55596,-0.95504,-0.063576,-0.0043141,-0.3588,0.0083225,-0.17545,0.051817
-0.53732,1.2509,0.30583,0.045091,-0.24721,0.009022,-0.077466,-0.05802
-0.54339,-1.4496,-0.26756,-0.06688,-0.37195,0.0032463,-0.20207,0.15314
-0.53818,1.2248,0.42125,0.048456,-0.25244,0.0090669,-0.10152,-0.14345
-0.53488,-0.98459,-0.30994,-0.069372,-0.35456,-0.016693,-0.20707,0.22693
-0.54027,0.61573,0.33054,0.042875,-0.29521,-0.025953,-0.15491,-0.14595
-0.53652,-0.031534,-0.16803,-0.02402,-0.32099,-0.023925,-0.18598,0.16431
-0.53407,-0.34658,0.083219,0.018879,-0.34844,-0.025998,-0.21077,-0.060892
-0.54299,0.82905,0.070166,0.024229,-0.27805,-0.023149,-0.14836,0.051038
-0.53141,-1.3238,-0.20065,-0.031637,-0.37503,-0.025472,-0.22936,0.059337
-0.54064,1.2217,0.27622,0.057532,-0.25407,-0.022424,-0.09871,-0.064542
-0.54205,-1.212,-0.3786,-0.045857,-0.38041,-0.023752,-0.19924,0.1617
-0.52897,1.1148,0.3383,0.077269,-0.27377,-0.018028,-0.086425,-0.13266
-0.55039,-0.79885,-0.33423,-0.034604,-0.35806,-0.022135,-0.15711,0.21101
-0.52461,0.35821,0.20666,0.056922,-0.31743,-0.020627,-0.10602,-0.1159
-0.54916,0.25065,-0.11104,0.00079852,-0.32302,-0.020736,-0.11104,0.12449
-0.53292,-0.50214,-0.0050019,0.020144,-0.376,-0.016597,-0.15761,-0.033147
-0.53686,1.1456,0.091802,0.061803,-0.2739,-0.013824,-0.06479,0.0072543
-0.54677,-1.4386,-0.30315,-0.0080394,-0.37926,-0.016443,-0.15981,0.089614
-0.52929,1.1823,0.27771,0.095087,-0.25085,-0.015236,-0.052132,-0.10519
-0.5438,-1.1434,-0.41566,-0.019222,-0.36398,-0.015981,-0.16613,0.19711
-0.53418,1.0413,0.29392,0.09429,-0.26958,-0.013998,-0.086187,-0.1551
-0.5372,-0.5592,-0.33594,-0.016158,-0.32524,-0.018092,-0.15963,0.19709
-0.53976,0.12896,0.13505,0.047249,-0.31106,-0.016995,-0.1633,-0.11086
-0.53467,0.56439,-0.090878,-0.00032549,-0.28212,-0.018265,-0.15143,0.10193
-0.53865,-0.85345,-0.098921,-0.036474,-0.35538,0.0054154,-0.21686,-0.0026269
-0.53904,1.2806,0.21904,0.0027254,-0.249,0.00020436,-0.11563,-0.025529
-0.53594,-1.2344,-0.27464,-0.093451,-0.36382,-0.0023241,-0.22372,0.14978
-0.53849,1.2539,0.3939,0.017761,-0.23418,-0.0012524,-0.092436,-0.12694
-0.53787,-0.96541,-0.24734,-0.10722,-0.38622,-0.0043264,-0.23325,0.25455
-0.53242,0.70437,0.36997,0.019797,-0.25647,-0.0042815,-0.1204,-0.13666
-0.5446,-0.10264,-0.042576,-0.061748,-0.24289,-0.0042943,-0.10825,0.16599
-0.52699,-0.043621,0.25996,-0.0073072,-0.23585,-0.00043739,-0.10509,-0.062522
-0.54468,0.68654,0.14517,-0.014764,-0.21623,0.0012697,-0.086573,0.063548
-0.53044,-0.87854,-0.0041025,-0.057342,-0.33921,0.0049212,-0.21561,0.076836
-0.53745,1.2794,0.36484,-0.0024772,-0.17721,0.0075973,-0.071456,-0.087736
-0.54106,-0.95401,-0.18693,-0.11275,-0.3128,0.0076743,-0.21482,0.11222
-0.52901,1.2082,0.44712,-0.0048022,-0.1541,0.011345,-0.083137,-0.14921
-0.54229,-0.69588,-0.18354,-0.12517,-0.27865,0.0095675,-0.20145,0.22975
-0.53243,0.65412,0.35708,-0.0198,-0.2028,0.014329,-0.12579,-0.15576
-0.5376,0.16687,-0.070354,-0.076456,-0.25033,0.010453,-0.15823,0.18543
-0.53813,-0.17736,0.091012,-0.045029,-0.28116,0.013078,-0.17622,-0.043198
-0.53286,0.98459,0.19605,-0.018245,-0.14088,0.0069941,-0.036925,0.04106
-0.54055,-1.1092,-0.1019,-0.070136,-0.22659,0.0067374,-0.13317,0.099251
-0.53413,1.1489,0.35226,0.021461,-0.1061,0.0045362,-0.035256,-0.088564
-0.5388,-1.1849,-0.25432,-0.085333,-0.21383,0.0058197,-0.13858,0.20386
-0.53561,1.0814,0.37276,0.027171,-0.10822,-0.010975,-0.034074,-0.13678
-0.53943,-0.49138,-0.27607,-0.07363,-0.19921,-0.035939,-0.1201,0.16085
-0.53357,0.35696,0.22681,-9.43E-05,-0.1467,-0.027673,-0.10116,-0.12205
-0.54791,0.36107,-0.073739,-0.033847,-0.11366,-0.031909,-0.083169,0.11994
-0.53002,-0.69502,-0.029021,-0.022542,-0.15129,-0.029881,-0.12101,-0.021683
-0.54241,1.0248,0.16143,0.01735,-0.066435,-0.032531,-0.048992,-0.0071538
-0.53228,-1.2757,-0.31409,-0.040006,-0.16253,-0.034444,-0.15635,0.11931
-0.53521,1.2823,0.32762,0.074154,-0.036455,-0.03463,-0.058098,-0.11604
-0.54339,-1.1706,-0.46724,-0.019157,-0.13081,-0.034527,-0.17395,0.19938
-0.528,0.98531,0.2993,0.088375,-0.021375,-0.036035,-0.098293,-0.15369
-0.54209,-0.6203,-0.34624,-0.0063116,-0.055318,-0.040694,-0.13657,0.215
-0.53178,-0.36396,0.10031,0.039073,-0.030463,-0.041689,-0.11797,-0.093602
-0.53799,0.49086,-0.07787,0.0066755,0.0049243,-0.045687,-0.085943,0.11028
-0.5385,-0.97751,-0.19612,-0.031688,-0.04957,-0.048344,-0.15267,0.026092
-0.53083,1.2354,0.19255,0.0080564,0.049309,-0.049512,-0.066678,-0.028595
-0.54254,-1.4454,-0.42468,-0.094447,-0.052318,-0.050648,-0.17076,0.13717
-0.53111,1.2501,0.35216,0.010671,0.064389,-0.05378,-0.064006,-0.12261
-0.53607,-1.1009,-0.36644,-0.090291,-0.012583,-0.052599,-0.13044,0.22907
-0.53685,0.6104,0.32751,0.0078573,0.060093,-0.048036,-0.059119,-0.15143
-0.53615,-0.21604,-0.25875,-0.0537,0.032682,-0.047009,-0.087401,0.18502
-0.53695,-0.3815,0.075575,-0.0032864,0.038488,-0.042857,-0.0995,-0.061525
-0.53813,0.65446,0.10057,0.010388,0.097182,-0.032897,-0.04363,0.055395
-0.53389,-1.3982,-0.16466,-0.017353,0.021963,-0.032801,-0.10063,0.060287
-0.53996,1.208,0.36159,0.059138,0.13059,-0.029489,0.022297,-0.063131
-0.53693,-1.4568,-0.38194,-0.039589,0.02922,-0.026717,-0.071475,0.15749
-0.53641,1.0725,0.43821,0.055978,0.1396,-0.020871,0.014238,-0.12865
-0.54039,-0.94432,-0.3403,-0.057277,0.073445,-0.020813,-0.060461,0.16501
-0.52997,0.17227,0.31629,0.0077674,0.12557,-0.019966,-0.028224,-0.12071
-0.54617,-0.0044144,-0.14527,-0.042068,0.12163,-0.019991,-0.048189,0.13719
-0.53128,-0.80683,0.0092531,-0.040006,0.10738,-0.016147,-0.082039,-0.057241
-0.53962,0.93755,0.15568,-0.032819,0.16247,-0.01471,-0.027337,0.018109
-0.53912,-1.3941,-0.29498,-0.095725,0.07058,-0.021134,-0.12858,0.029134
-0.53076,1.2223,0.37923,-0.010898,0.18569,-0.021512,-0.029238,-0.06997
-0.54538,-1.5975,-0.45396,-0.098159,0.090438,-0.019382,-0.12795,0.14574
-0.52838,0.80419,0.37981,0.0093474,0.18286,-0.018843,-0.047496,-0.14452
-0.54137,-0.86715,-0.30174,-0.066835,0.13269,-0.021936,-0.071995,0.19191
-0.53453,-0.37062,0.27001,-0.012979,0.15699,-0.020967,-0.028525,-0.11648
-0.53229,0.091633,-0.057531,-0.054907,0.15471,-0.021018,-0.014982,0.10845
-0.54054,-1.194,-0.078094,-0.062705,0.10958,-0.020864,-0.059158,-0.0062776
-0.53263,0.95831,0.22718,-0.017879,0.18449,-0.020357,0.026895,-0.01207
-0.53573,-1.4792,-0.36049,-0.079488,0.084299,-0.023855,-0.0563,0.11205
-0.53828,1.211,0.42281,0.016714,0.18167,-0.0077148,0.043605,-0.11395
-0.53423,-1.3365,-0.40988,-0.077464,0.079655,0.0056079,-0.051856,0.17913
-0.53701,0.34628,0.39947,0.019174,0.14513,0.00057657,-0.0079626,-0.14839
-0.53814,-0.61425,-0.27497,-0.047463,0.088839,0.001751,-0.072554,0.16732
-0.52936,-0.52912,0.12671,0.0092639,0.081158,0.0034837,-0.093354,-0.10441
-0.54494,0.46309,0.05636,0.0070994,0.11066,0.0043436,-0.077402,0.090392
-0.52749,-1.3883,-0.10212,-0.02727,0.032663,0.0024505,-0.14878,-0.0021401
-0.54169,1.0684,0.30665,0.020388,0.096797,0.0038816,-0.066203,-0.020515
-0.53724,-1.594,-0.39578,-0.062101,-0.022596,0.0012119,-0.17069,0.11597
-0.5319,1.0305,0.41192,0.033292,0.06078,0.003965,-0.082052,-0.1232
-0.54348,-1.1438,-0.3114,-0.045999,-0.018415,0.0051908,-0.13,0.16659
-0.52855,0.27079,0.34059,0.038109,0.013736,0.00976,-0.07536,-0.14576
-0.54112,-0.25148,-0.22371,-0.012882,-0.033321,0.008438,-0.090683,0.1471
-0.53748,-0.83883,0.0054436,0.024107,-0.059634,0.008669,-0.10008,-0.08226
-0.53151,0.70278,0.11763,0.063833,-0.013855,0.0093044,-0.046102,0.034926
-0.54053,-1.3045,-0.17161,0.023458,-0.10429,0.0086498,-0.11283,0.0011211
-0.53165,1.2054,0.31667,0.08375,-0.038934,0.0098819,-0.027652,-0.051789
-0.53835,-1.4474,-0.46,-0.022484,-0.15382,0.010132,-0.12522,0.14447
-0.53761,0.85294,0.32472,0.065008,-0.072902,0.011711,-0.056152,-0.12733
-0.52879,-0.7107,-0.31994,-0.018631,-0.14655,0.010973,-0.13043,0.13194
-0.53951,0.17654,0.21304,0.036613,-0.13241,0.012128,-0.12724,-0.10621
-0.53324,0.32473,-0.1831,0.011242,-0.10706,0.012686,-0.12045,0.0077167
-0.53273,-0.64714,-0.10559,0.016817,-0.14219,-0.020428,-0.16206,-0.090243
-0.53928,1.0177,0.07578,0.036433,-0.11262,-0.02913,-0.1426,0.011538
-0.52696,-1.0669,-0.38654,-0.0038067,-0.2078,-0.031087,-0.23222,0.025337
-0.54088,1.1654,0.24052,0.069376,-0.14059,-0.035567,-0.15578,-0.073426
-0.53455,-0.82741,-0.42883,-0.0071659,-0.22283,-0.038615,-0.2205,0.03517
-0.53085,0.75838,0.26362,0.052529,-0.18437,-0.038923,-0.17199,-0.10424
-0.53997,-0.25172,-0.25561,0.0041384,-0.24389,-0.042761,-0.20287,0.06603
-0.52745,-0.15992,0.14461,0.044127,-0.2565,-0.043646,-0.18551,-0.095062
-0.54005,0.55415,-0.056613,0.027293,-0.24101,-0.043017,-0.13869,0.018863
-0.53811,-0.58835,-0.1073,-0.0036269,-0.29289,-0.042369,-0.13872,-0.032879
-0.52635,1.1729,0.21271,0.013644,-0.22902,-0.038044,-0.048844,-0.043442
-0.54548,-1.1308,-0.30867,-0.056507,-0.30226,-0.038865,-0.09304,-0.012192
-0.52575,0.99431,0.35778,0.013831,-0.24476,-0.037826,-0.019085,-0.082455
-0.54236,-0.87177,-0.37616,-0.07451,-0.33675,-0.040527,-0.090863,0.069876
-0.53305,0.56995,0.31539,-0.014629,-0.29956,-0.037903,-0.041453,-0.10954
-0.52997,0.080895,-0.12139,-0.046455,-0.29361,-0.039308,-0.038563,0.031982
-0.54503,-0.15364,0.16991,-0.012786,-0.29552,-0.037999,-0.055812,-0.099662
-0.5284,0.59211,0.070975,-0.017719,-0.2983,-0.041471,-0.084486,0.050843
-0.53905,-1.3571,-0.13607,-0.05264,-0.3757,-0.03925,-0.18646,0.0073029
-0.53796,1.137,0.33369,0.014087,-0.28406,-0.041413,-0.13423,-0.064567
-0.52723,-1.3934,-0.23636,-0.051574,-0.32621,-0.031973,-0.19336,0.021954
-0.54337,0.92118,0.43413,0.013946,-0.27851,-0.023701,-0.14312,-0.11049
-0.53252,-0.62923,-0.22024,-0.050919,-0.3284,-0.021506,-0.18297,0.092096
-0.53186,0.18082,0.3146,-0.020114,-0.31573,-0.018053,-0.15814,-0.12137
-0.5401,0.15418,0.058956,-0.072159,-0.33499,-0.020332,-0.15087,0.06642
-0.52568,-0.74788,0.23563,-0.075762,-0.36355,-0.018259,-0.14644,-0.075981
-0.54212,0.91218,0.23059,-0.058639,-0.32905,-0.017983,-0.082264,0.016284
-0.53265,-1.0345,-0.08139,-0.083271,-0.38202,-0.019112,-0.090689,0.027552
-0.52957,1.0742,0.38814,-0.035998,-0.32937,-0.018708,-0.012779,-0.07345
-0.54044,-1.1178,-0.2016,-0.11715,-0.42185,-0.02354,-0.086316,0.11631
-0.52469,0.81269,0.41706,-0.025156,-0.36644,-0.023643,-0.029701,-0.1249
-0.53752,-0.3638,0.076782,-0.037533,-0.37356,-0.024875,-0.040984,0.097183
-0.53488,0.16897,0.37501,0.015822,-0.36998,-0.025908,-0.035904,-0.11259
-0.52813,0.39255,0.12106,0.012257,-0.36652,-0.02637,-0.042769,0.064278
-0.54181,-0.78369,0.13085,-0.0040572,-0.39556,-0.027384,-0.095807,-0.057363
-0.52633,1.0217,0.31694,0.01234,-0.36495,-0.028796,-0.1021,-0.014577
-0.53411,-0.90376,0.071027,-0.02831,-0.41095,-0.030625,-0.17281,0.036362
-0.53633,1.195,0.38464,0.027389,-0.36738,-0.03291,-0.15418,-0.086666
-0.52385,-0.75116,-0.068683,-0.036795,-0.40912,-0.032981,-0.20149,0.03276
-0.53908,0.60027,0.32711,0.0067012,-0.38153,-0.03522,-0.17817,-0.11246
-0.52888,0.056717,0.12923,-0.019845,-0.38883,-0.032223,-0.19054,0.0027761
-0.5322,0.15048,0.2866,0.024403,-0.3967,-0.011219,-0.1973,-0.11614
-0.53985,0.71208,0.17273,0.040608,-0.39484,-0.012374,-0.17684,0.032906
-0.5265,-0.57619,0.086213,0.032438,-0.4577,-0.0097043,-0.19393,-0.025431
-0.539,1.2397,0.29609,0.078593,-0.40711,-0.009916,-0.11466,-0.064007
-0.53217,-0.42632,-0.0043723,0.04529,-0.45742,-0.0097748,-0.14205,-0.023606
-0.52896,1.1998,0.34545,0.082864,-0.40664,-0.0053019,-0.084672,-0.083039
-0.54204,-0.25104,-0.22103,0.01595,-0.50354,-0.0059949,-0.17049,0.0048935
-0.52439,0.57075,0.23226,0.033632,-0.45726,-0.0043136,-0.12606,-0.098177
-0.53758,0.53784,0.044328,-0.019832,-0.50421,-0.0081127,-0.17071,-0.020077
-0.53342,0.23237,0.18722,-0.016787,-0.54118,-0.0069511,-0.20443,-0.1048
-0.52738,0.97349,0.15957,-0.0056051,-0.43766,-0.0067715,-0.11921,-0.012654
-0.54057,-0.19599,-0.027473,-0.019568,-0.49718,-0.0062581,-0.20599,-0.033901
-0.52489,1.348,0.31316,0.026201,-0.42202,-0.0032483,-0.16593,-0.063618
-0.53433,-0.36771,-0.049045,-0.00017134,-0.51224,-0.0053724,-0.26385,-0.018203
-0.53524,1.0588,0.36746,0.04809,-0.45336,-0.0017722,-0.21501,-0.097739
-0.52518,0.10991,0.035759,0.020395,-0.52045,-0.0056291,-0.29099,-0.0048173
-0.53882,0.59119,0.32657,0.05924,-0.49927,-0.0029787,-0.28242,-0.077393
-0.52721,0.68062,0.15828,0.033273,-0.48973,-0.0086261,-0.27665,-0.024117
-0.53066,-0.062225,0.23591,0.018751,-0.52215,-0.005135,-0.29072,-0.067341
-0.5385,1.106,0.29508,0.026163,-0.47999,-0.0090689,-0.23343,-0.049721
-0.52113,-0.41816,0.07068,-0.016685,-0.54858,-0.0016503,-0.27078,-0.024896
-0.54088,1.2285,0.41077,0.015186,-0.48869,-0.0311,-0.18256,-0.071941
-0.53382,-0.28177,0.048587,-0.031644,-0.51524,-0.048305,-0.17821,0.03186
-0.53215,1.0645,0.4226,0.0037916,-0.48333,-0.043204,-0.11793,-0.096328
-0.69658,-0.044019,-0.017561,-0.035112,-0.52678,-0.050853,-0.14473,0.03315
-0.60518,0.090978,0.27104,-0.0047188,-0.52161,-0.049416,-0.1347,-0.092312
-0.46548,0.71054,0.16737,-0.0096258,-0.50912,-0.052868,-0.1197,0.022904
-0.71782,-0.38911,0.1242,-0.0094781,-0.53771,-0.04665,-0.14121,-0.021805
-0.75003,1.2363,0.31084,0.022829,-0.49178,-0.048427,-0.10303,-0.051814
-0.74154,-0.77909,-0.030987,-0.0059391,-0.53905,-0.046091,-0.15398,0.029475
-0.75162,1.1377,0.37423,0.046806,-0.49494,-0.044571,-0.12989,-0.10042
-0.61293,-0.45374,-0.094463,-0.012413,-0.53313,-0.041939,-0.18367,0.1039
-0.80722,0.87545,0.34346,0.024859,-0.50296,-0.04398,-0.1716,-0.10261
-0.52795,0.021755,-0.060962,-0.017083,-0.50959,-0.045328,-0.19099,0.048969
-0.65588,-0.19711,0.1507,0.0091804,-0.50718,-0.044275,-0.1965,-0.083915
-0.66147,0.81691,0.091282,0.0097585,-0.48604,-0.044744,-0.1752,0.024729
-0.65707,-0.94297,-0.064816,-0.0095102,-0.53331,-0.048305,-0.20658,0.00046401
-0.90783,1.2629,0.24609,0.036587,-0.46713,-0.049987,-0.14039,-0.058458
-0.595,-1.2446,-0.35041,-0.026833,-0.57356,-0.055204,-0.23833,0.057098
-0.7192,1.0213,0.3395,0.061803,-0.46087,-0.053869,-0.13153,-0.11417
-0.67612,-0.78019,-0.45236,-0.026858,-0.55177,-0.060139,-0.22191,0.13831
-0.61484,0.38075,0.22743,0.048887,-0.47715,-0.05428,-0.16241,-0.11911
-0.73712,0.1202,-0.25695,-0.0037682,-0.47397,-0.051084,-0.16292,0.11332
-0.70622,-0.62636,-0.03055,0.016869,-0.48147,-0.047446,-0.18982,-0.066538
-0.64291,0.94981,0.080348,0.034031,-0.41971,-0.046226,-0.13839,0.017914
-0.79584,-1.1365,-0.29769,-0.021964,-0.52407,-0.04364,-0.26114,0.042325
-0.55867,1.3844,0.34945,0.04924,-0.36069,-0.039635,-0.12456,-0.082893
-0.80063,-1.3078,-0.38473,-0.059904,-0.47235,-0.040803,-0.24094,0.13929
-0.72559,1.0886,0.42979,0.02773,-0.34755,-0.039045,-0.13865,-0.13432
-0.74386,-0.76572,-0.30384,-0.067021,-0.43407,-0.040765,-0.2318,0.16864
-0.7084,-0.094676,0.26573,-0.0017835,-0.37101,-0.040027,-0.1983,-0.11217
-0.76433,0.36976,-0.00085194,-0.041843,-0.35401,-0.042812,-0.19391,0.075838
-0.54735,-0.81112,0.088905,-0.036981,-0.38696,-0.042183,-0.23862,-0.04349
-0.8441,1.1544,0.23797,-0.0037039,-0.30729,-0.044333,-0.16573,0.0088849
-0.71649,-1.2622,-0.28663,-0.06537,-0.41957,-0.043236,-0.30341,0.054957
-0.70703,1.2513,0.43037,0.025674,-0.24772,-0.040739,-0.16878,-0.091825
-0.75233,-1.1499,-0.25774,-0.05887,-0.30156,-0.04665,-0.20637,0.13498
-0.61117,0.75561,0.42956,0.014306,-0.23097,-0.044012,-0.12004,-0.13164
-0.83539,-0.24769,-0.25067,-0.061234,-0.33208,-0.049165,-0.225,0.13235
-0.69574,-0.12586,0.17315,-0.015317,-0.30359,-0.04846,-0.23549,-0.094405
-0.6332,0.65256,0.053373,-0.018367,-0.21469,-0.048562,-0.16394,0.037871
-0.83224,-0.74616,-0.060981,-0.021572,-0.24446,-0.040142,-0.19374,-0.038525
-0.6386,1.2276,0.2646,0.034262,-0.17705,-0.027891,-0.13156,-0.037917
-0.8552,-1.0925,-0.31018,-0.01014,-0.25535,-0.027718,-0.21019,0.017135
